event,fighter_1,fighter_2,result,method,round,time,fighter_1_elo_start,fighter_2_elo_start,fighter_1_elo_end,fighter_2_elo_end
UFC Fight Night: Condit vs Kampmann 2,Rafael Dos Anjos,Donald Cerrone,win,U-DEC,3,5:00,1604.07,1603.94,1624.06,1583.95
UFC Fight Night: Condit vs Kampmann 2,Carlos Condit,Martin Kampmann,win,KO/TKO,4,0:54,1581.89,1613.27,1609.14,1586.02
UFC 164: Henderson vs Pettis 2,Magnus Cedenblad,Jared Hamman,win,SUB,1,0:57,1476.5,1454.8,1499.94,1431.36
UFC 164: Henderson vs Pettis 2,Al Iaquinta,Ryan Couture,win,U-DEC,3,5:00,1475.0,1479.0,1495.23,1458.77
UFC 164: Henderson vs Pettis 2,Soa Palelei,Nikita Krylov,win,KO/TKO,3,1:34,1476.68,1500.0,1503.36,1473.32
UFC 164: Henderson vs Pettis 2,Chico Camus,Kyung Ho Kang,win,U-DEC,3,5:00,1492.52,1500.0,1512.95,1479.57
UFC 164: Henderson vs Pettis 2,Hyun Gyu Lim,Pascal Krauss,win,KO/TKO,1,3:58,1526.33,1521.49,1550.98,1496.84
UFC 164: Henderson vs Pettis 2,Tim Elliott,Louis Gaudinot,win,U-DEC,3,5:00,1499.98,1501.8,1520.08,1481.7
UFC 164: Henderson vs Pettis 2,Gleison Tibau,Jamie Varner,win,S-DEC,3,5:00,1596.02,1536.04,1612.6,1519.46
UFC 164: Henderson vs Pettis 2,Dustin Poirier,Erik Koch,win,U-DEC,3,5:00,1557.31,1521.13,1575.23,1503.21
UFC 164: Henderson vs Pettis 2,Ben Rothwell,Brandon Vera,win,KO/TKO,3,1:54,1488.82,1530.9,1516.83,1502.89
UFC 164: Henderson vs Pettis 2,Chad Mendes,Clay Guida,win,KO/TKO,3,0:30,1588.0,1585.24,1612.8,1560.44
UFC 164: Henderson vs Pettis 2,Josh Barnett,Frank Mir,win,KO/TKO,1,1:56,1585.84,1599.15,1611.8,1573.19
UFC 164: Henderson vs Pettis 2,Anthony Pettis,Benson Henderson,win,SUB,1,4:41,1572.34,1655.75,1603.23,1624.86
UFC Fight Night: Teixeira vs Bader,Sean Spencer,Yuri Villefort,win,S-DEC,3,5:00,1474.84,1480.0,1495.14,1459.7
UFC Fight Night: Teixeira vs Bader,Ivan Jorge,Keith Wisniewski,win,U-DEC,3,5:00,1500.0,1437.5,1516.44,1421.06
UFC Fight Night: Teixeira vs Bader,Elias Silverio,Joao Zeferino,win,U-DEC,3,5:00,1500.0,1481.32,1518.93,1462.39
UFC Fight Night: Teixeira vs Bader,Lucas Martins,Ramiro Hernandez,win,SUB,1,1:10,1503.87,1500.0,1528.59,1475.28
UFC Fight Night: Teixeira vs Bader,Edimilson Souza,Felipe Arantes,win,S-DEC,3,5:00,1500.0,1526.12,1521.5,1504.62
UFC Fight Night: Teixeira vs Bader,Ali Bagautinov,Marcos Vinicius,win,KO/TKO,3,3:28,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Teixeira vs Bader,Rafael Natal,Tor Troeng,win,U-DEC,3,5:00,1541.66,1525.0,1560.7,1505.96
UFC Fight Night: Teixeira vs Bader,Piotr Hallmann,Francisco Trinaldo,win,SUB,2,3:50,1500.0,1555.24,1528.94,1526.3
UFC Fight Night: Teixeira vs Bader,Joseph Benavidez,Jussier Formiga,win,KO/TKO,1,3:07,1580.34,1500.98,1599.73,1481.59
UFC Fight Night: Teixeira vs Bader,Jacare Souza,Yushin Okami,win,KO/TKO,1,2:47,1530.62,1661.74,1564.63,1627.73
UFC Fight Night: Teixeira vs Bader,Glover Teixeira,Ryan Bader,win,KO/TKO,1,2:55,1597.61,1596.38,1622.52,1571.47
UFC 165: Jones vs Gustafsson,Daniel Omielanczuk,Nandor Guelmino,win,KO/TKO,3,3:18,1500.0,1500.0,1525.0,1475.0
UFC 165: Jones vs Gustafsson,Alex Caceres,Roland Delorme,win,S-DEC,3,5:00,1499.82,1566.71,1523.62,1542.91
UFC 165: Jones vs Gustafsson,Michel Prazeres,Jesse Ronson,win,S-DEC,3,5:00,1480.33,1500.0,1501.46,1478.87
UFC 165: Jones vs Gustafsson,John Makdessi,Renee Forte,win,KO/TKO,1,2:01,1536.91,1497.42,1559.08,1475.25
UFC 165: Jones vs Gustafsson,Mitch Gagnon,Dustin Kimura,win,SUB,1,4:05,1502.16,1526.36,1528.9,1499.62
UFC 165: Jones vs Gustafsson,Stephen Thompson,Chris Clements,win,KO/TKO,2,1:27,1525.29,1517.42,1549.72,1492.99
UFC 165: Jones vs Gustafsson,Wilson Reis,Ivan Menjivar,win,U-DEC,3,5:00,1500.0,1526.54,1521.52,1505.02
UFC 165: Jones vs Gustafsson,Myles Jury,Mike Ricci,win,S-DEC,3,5:00,1571.26,1500.0,1587.21,1484.05
UFC 165: Jones vs Gustafsson,Khabib Nurmagomedov,Pat Healy,win,U-DEC,3,5:00,1591.45,1475.0,1604.99,1461.46
UFC 165: Jones vs Gustafsson,Francis Carmont,Constantinos Philippou,win,U-DEC,3,5:00,1599.01,1594.24,1618.74,1574.51
UFC 165: Jones vs Gustafsson,Brendan Schaub,Matt Mitrione,win,SUB,1,4:06,1533.49,1577.81,1561.66,1549.64
UFC 165: Jones vs Gustafsson,Renan Barao,Eddie Wineland,win,KO/TKO,2,0:35,1606.59,1513.79,1625.07,1495.31
UFC 165: Jones vs Gustafsson,Jon Jones,Alexander Gustafsson,win,U-DEC,5,5:00,1746.37,1642.19,1760.55,1628.01
UFC Fight Night: Maia vs Shields,Alan Patrick,Garett Whiteley,win,KO/TKO,1,3:54,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Maia vs Shields,Chris Cariaso,Iliarde Santos,win,KO/TKO,2,4:31,1505.33,1455.37,1526.76,1433.94
UFC Fight Night: Maia vs Shields,Yan Cabral,David Mitchell,win,U-DEC,3,5:00,1500.0,1469.37,1518.24,1451.13
UFC Fight Night: Maia vs Shields,Igor Araujo,Ildemar Alcantara,win,U-DEC,3,5:00,1500.0,1542.28,1522.42,1519.86
UFC Fight Night: Maia vs Shields,Raphael Assuncao,TJ Dillashaw,win,S-DEC,3,5:00,1567.42,1570.31,1587.59,1550.14
UFC Fight Night: Maia vs Shields,Rousimar Palhares,Mike Pierce,win,SUB,1,0:31,1550.83,1632.25,1581.58,1601.5
UFC Fight Night: Maia vs Shields,Fabio Maldonado,Joey Beltran,win,S-DEC,3,5:00,1486.12,1463.24,1504.8,1444.56
UFC Fight Night: Maia vs Shields,Thiago Silva,Matt Hamill,win,U-DEC,3,5:00,1578.03,1605.37,1599.6,1583.8
UFC Fight Night: Maia vs Shields,Dong Hyun Kim,Erick Silva,win,KO/TKO,2,3:01,1600.15,1541.16,1620.95,1520.36
UFC Fight Night: Maia vs Shields,Jake Shields,Demian Maia,win,S-DEC,5,5:00,1535.71,1662.99,1562.73,1635.97
UFC 166: Velasquez vs Dos Santos 3,Kyoji Horiguchi,Dustin Pague,win,KO/TKO,2,3:51,1500.0,1444.45,1521.04,1423.41
UFC 166: Velasquez vs Dos Santos 3,Andre Fili,Jeremy Larsen,win,KO/TKO,2,0:53,1500.0,1450.3,1521.45,1428.85
UFC 166: Velasquez vs Dos Santos 3,Tony Ferguson,Mike Rio,win,SUB,1,1:52,1544.25,1498.75,1565.99,1477.01
UFC 166: Velasquez vs Dos Santos 3,Adlan Amagov,TJ Waldburger,win,KO/TKO,1,3:00,1520.0,1552.34,1547.32,1525.02
UFC 166: Velasquez vs Dos Santos 3,KJ Noons,George Sotiropoulos,win,U-DEC,3,5:00,1485.01,1564.08,1509.48,1539.61
UFC 166: Velasquez vs Dos Santos 3,Sarah Kaufman,Jessica Eye,nc,Overturned,3,5:00,1500.0,1500.0,1500.0,1500.0
UFC 166: Velasquez vs Dos Santos 3,Hector Lombard,Nate Marquardt,win,KO/TKO,1,1:48,1503.57,1602.67,1535.51,1570.73
UFC 166: Velasquez vs Dos Santos 3,Tim Boetsch,CB Dollaway,win,S-DEC,3,5:00,1548.24,1543.66,1567.98,1523.92
UFC 166: Velasquez vs Dos Santos 3,John Dodson,Darrell Montague,win,KO/TKO,1,4:13,1545.05,1500.0,1566.83,1478.22
UFC 166: Velasquez vs Dos Santos 3,Gabriel Gonzaga,Shawn Jordan,win,KO/TKO,1,1:33,1568.07,1559.78,1592.47,1535.38
UFC 166: Velasquez vs Dos Santos 3,Gilbert Melendez,Diego Sanchez,win,U-DEC,3,5:00,1487.82,1632.45,1515.7,1604.57
UFC 166: Velasquez vs Dos Santos 3,Daniel Cormier,Roy Nelson,win,U-DEC,3,5:00,1526.96,1577.07,1549.82,1554.21
UFC 166: Velasquez vs Dos Santos 3,Cain Velasquez,Junior Dos Santos,win,KO/TKO,5,3:09,1685.73,1694.07,1711.33,1668.47
UFC Fight Night: Machida vs Munoz,Brad Scott,Michael Kuiper,win,SUB,1,4:17,1480.0,1479.66,1504.98,1454.68
UFC Fight Night: Machida vs Munoz,Jimy Hettes,Robert Whiteford,win,SUB,2,2:17,1520.55,1500.0,1544.07,1476.48
UFC Fight Night: Machida vs Munoz,Cole Miller,Andy Ogle,win,U-DEC,3,5:00,1528.55,1497.23,1546.75,1479.03
UFC Fight Night: Machida vs Munoz,Jessica Andrade,Rosi Sexton,win,U-DEC,3,5:00,1473.2,1480.0,1493.59,1459.61
UFC Fight Night: Machida vs Munoz,Luke Barnatt,Andrew Craig,win,SUB,2,2:12,1520.0,1547.93,1547.01,1520.92
UFC Fight Night: Machida vs Munoz,Al Iaquinta,Piotr Hallmann,win,U-DEC,3,5:00,1495.23,1528.94,1517.16,1507.01
UFC Fight Night: Machida vs Munoz,John Lineker,Phil Harris,win,KO/TKO,1,2:51,1541.06,1496.28,1562.86,1474.48
UFC Fight Night: Machida vs Munoz,Nicholas Musoke,Alessio Sakara,win,SUB,1,3:07,1500.0,1481.43,1523.67,1457.76
UFC Fight Night: Machida vs Munoz,Norman Parke,Jon Tuck,win,U-DEC,3,5:00,1539.99,1518.73,1558.77,1499.95
UFC Fight Night: Machida vs Munoz,Jimi Manuwa,Ryan Jimmo,win,KO/TKO,2,4:41,1551.55,1528.6,1574.9,1505.25
UFC Fight Night: Machida vs Munoz,Ross Pearson,Melvin Guillard,nc,CNC,1,1:57,1577.04,1561.49,1577.04,1561.49
UFC Fight Night: Machida vs Munoz,Lyoto Machida,Mark Munoz,win,KO/TKO,1,3:10,1637.38,1617.63,1660.96,1594.05
UFC Fight Night: Fight for the Troops 3,Derek Brunson,Brian Houston,win,SUB,1,0:48,1523.51,1500.0,1546.82,1476.69
UFC Fight Night: Fight for the Troops 3,Seth Baczynski,Neil Magny,win,U-DEC,3,5:00,1527.93,1494.02,1545.98,1475.97
UFC Fight Night: Fight for the Troops 3,Yves Edwards,Yancy Medeiros,nc,Overturned,1,2:47,1522.61,1476.8,1522.61,1476.8
UFC Fight Night: Fight for the Troops 3,Lorenz Larkin,Chris Camozzi,win,U-DEC,3,5:00,1484.73,1548.8,1508.38,1525.15
UFC Fight Night: Fight for the Troops 3,Amanda Nunes,Germaine de Randamie,win,KO/TKO,1,3:56,1523.2,1520.0,1547.97,1495.23
UFC Fight Night: Fight for the Troops 3,Dennis Bermudez,Steven Siler,win,U-DEC,3,5:00,1557.13,1581.88,1578.55,1560.46
UFC Fight Night: Fight for the Troops 3,Francisco Rivera,George Roop,win,KO/TKO,2,2:20,1520.79,1492.66,1543.77,1469.68
UFC Fight Night: Fight for the Troops 3,King Green,James Krause,win,KO/TKO,1,3:50,1529.18,1527.73,1554.08,1502.83
UFC Fight Night: Fight for the Troops 3,Michael Chiesa,Colton Smith,win,SUB,2,1:41,1521.34,1495.0,1544.45,1471.89
UFC Fight Night: Fight for the Troops 3,Rustam Khabilov,Jorge Masvidal,win,U-DEC,3,5:00,1548.2,1549.42,1568.27,1529.35
UFC Fight Night: Fight for the Troops 3,Yoel Romero,Ronny Markes,win,KO/TKO,3,1:39,1524.76,1563.63,1552.55,1535.84
UFC Fight Night: Fight for the Troops 3,Alexis Davis,Liz Carmouche,win,U-DEC,3,5:00,1520.0,1501.8,1538.95,1482.85
UFC Fight Night: Fight for the Troops 3,Tim Kennedy,Rafael Natal,win,KO/TKO,1,4:40,1520.0,1560.7,1547.92,1532.78
UFC Fight Night: Belfort vs Henderson 2,Dustin Ortiz,Jose Maria,win,KO/TKO,3,3:19,1500.0,1476.24,1523.29,1452.95
UFC Fight Night: Belfort vs Henderson 2,Adriano Martins,Daron Cruickshank,win,SUB,2,2:49,1500.0,1543.29,1528.1,1515.19
UFC Fight Night: Belfort vs Henderson 2,Thiago Tavares,Justin Salas,win,SUB,1,2:38,1533.3,1512.96,1556.84,1489.42
UFC Fight Night: Belfort vs Henderson 2,Omari Akhmedov,Thiago Perpetuo,win,KO/TKO,1,3:31,1500.0,1525.0,1526.8,1498.2
UFC Fight Night: Belfort vs Henderson 2,Sam Sicilia,Godofredo Pepey,win,KO/TKO,1,1:42,1478.58,1476.15,1503.41,1451.32
UFC Fight Night: Belfort vs Henderson 2,Jeremy Stephens,Rony Jason,win,KO/TKO,1,0:40,1516.75,1568.54,1545.45,1539.84
UFC Fight Night: Belfort vs Henderson 2,Ryan LaFlare,Santiago Ponzinibbio,win,U-DEC,3,5:00,1521.44,1500.0,1540.21,1481.23
UFC Fight Night: Belfort vs Henderson 2,Brandon Thatch,Paulo Thiago,win,KO/TKO,1,2:10,1525.57,1525.32,1550.55,1500.34
UFC Fight Night: Belfort vs Henderson 2,Rafael Cavalcante,Igor Pokrajac,win,KO/TKO,1,1:18,1479.07,1491.42,1504.96,1465.53
UFC Fight Night: Belfort vs Henderson 2,Cezar Ferreira,Daniel Sarafian,win,S-DEC,3,5:00,1543.56,1507.77,1561.51,1489.82
UFC Fight Night: Belfort vs Henderson 2,Vitor Belfort,Dan Henderson,win,KO/TKO,1,1:17,1657.79,1570.36,1676.63,1551.52
UFC 167: St-Pierre vs Hendricks,Gian Villante,Cody Donovan,win,KO/TKO,2,1:22,1480.0,1497.94,1506.29,1471.65
UFC 167: St-Pierre vs Hendricks,Sergio Pettis,Will Campuzano,win,U-DEC,3,5:00,1500.0,1456.44,1517.51,1438.93
UFC 167: St-Pierre vs Hendricks,Jason High,Anthony Lapsley,win,U-DEC,3,5:00,1486.14,1500.0,1506.94,1479.2
UFC 167: St-Pierre vs Hendricks,Erik Perez,Edwin Figueroa,win,U-DEC,3,5:00,1547.98,1477.63,1563.98,1461.63
UFC 167: St-Pierre vs Hendricks,Rick Story,Brian Ebersole,win,U-DEC,3,5:00,1564.61,1562.54,1584.49,1542.66
UFC 167: St-Pierre vs Hendricks,Thales Leites,Ed Herman,win,U-DEC,3,5:00,1569.43,1582.87,1590.2,1562.1
UFC 167: St-Pierre vs Hendricks,Donald Cerrone,Evan Dunham,win,SUB,2,3:49,1583.95,1568.29,1607.82,1544.42
UFC 167: St-Pierre vs Hendricks,Ali Bagautinov,Tim Elliott,win,U-DEC,3,5:00,1525.0,1520.08,1544.72,1500.36
UFC 167: St-Pierre vs Hendricks,Tyron Woodley,Josh Koscheck,win,KO/TKO,1,4:38,1500.48,1621.59,1533.86,1588.21
UFC 167: St-Pierre vs Hendricks,Robbie Lawler,Rory MacDonald,win,S-DEC,3,5:00,1559.0,1619.7,1582.46,1596.24
UFC 167: St-Pierre vs Hendricks,Rashad Evans,Chael Sonnen,win,KO/TKO,1,4:05,1682.16,1581.54,1700.12,1563.58
UFC 167: St-Pierre vs Hendricks,Georges St-Pierre,Johny Hendricks,win,S-DEC,5,5:00,1791.65,1699.12,1806.45,1684.32
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Josh Sampo,Ryan Benoit,win,SUB,2,4:31,1500.0,1500.0,1525.0,1475.0
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Sean Spencer,Drew Dober,win,U-DEC,3,5:00,1495.14,1500.0,1515.42,1479.72
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Jared Rosholt,Walt Harris,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Tom Niinimaki,Rani Yahya,win,S-DEC,3,5:00,1500.0,1554.95,1523.14,1531.81
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Akira Corassani,Maximo Blanco,win,DQ,1,0:25,1541.19,1502.21,1558.96,1484.44
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Raquel Pennington,Roxanne Modafferi,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Jessamyn Duke,Peggy Morgan,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Chris Holdsworth,Davey Grant,win,SUB,2,2:10,1500.0,1500.0,1525.0,1475.0
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Julianna Pena,Jessica Rakoczy,win,KO/TKO,1,4:59,1500.0,1500.0,1525.0,1475.0
The Ultimate Fighter: Team Rousey vs. Team Tate Finale,Nate Diaz,Gray Maynard,win,KO/TKO,1,2:38,1582.76,1624.03,1610.72,1596.07
UFC Fight Night: Hunt vs Bigfoot,Alex Garcia,Ben Wall,win,KO/TKO,1,0:43,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Hunt vs Bigfoot,Krzysztof Jotko,Bruno Santos,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Hunt vs Bigfoot,Justin Scoggins,Richie Vaculik,win,KO/TKO,1,4:43,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Hunt vs Bigfoot,Caio Magalhaes,Nick Ring,win,U-DEC,3,5:00,1505.34,1524.54,1526.44,1503.44
UFC Fight Night: Hunt vs Bigfoot,Takeya Mizugaki,Nam Phan,win,U-DEC,3,5:00,1566.18,1472.77,1580.93,1458.02
UFC Fight Night: Hunt vs Bigfoot,Bethe Correia,Julie Kedzie,win,S-DEC,3,5:00,1500.0,1480.0,1518.85,1461.15
UFC Fight Night: Hunt vs Bigfoot,Clint Hester,Dylan Andrews,win,KO/TKO,2,5:00,1525.0,1546.7,1551.56,1520.14
UFC Fight Night: Hunt vs Bigfoot,Soa Palelei,Pat Barry,win,KO/TKO,1,2:09,1503.36,1481.45,1526.79,1458.02
UFC Fight Night: Hunt vs Bigfoot,Ryan Bader,Anthony Perosh,win,U-DEC,3,5:00,1571.47,1515.89,1588.3,1499.06
UFC Fight Night: Hunt vs Bigfoot,Mauricio Rua,James Te Huna,win,KO/TKO,1,1:03,1537.27,1555.21,1563.56,1528.92
UFC Fight Night: Hunt vs Bigfoot,Mark Hunt,Antonio Silva,draw,M-DEC,5,5:00,1564.05,1526.36,1562.97,1527.44
UFC on FOX: Johnson vs. Benavidez 2,Alptekin Ozkilic,Darren Uyenoyama,win,S-DEC,3,5:00,1500.0,1518.49,1521.06,1497.43
UFC on FOX: Johnson vs. Benavidez 2,Abel Trujillo,Roger Bowling,win,KO/TKO,2,1:35,1507.47,1474.08,1530.07,1451.48
UFC on FOX: Johnson vs. Benavidez 2,Sam Stout,Cody McKenzie,win,U-DEC,3,5:00,1510.42,1495.13,1529.54,1476.01
UFC on FOX: Johnson vs. Benavidez 2,Zach Makovsky,Scott Jorgensen,win,U-DEC,3,5:00,1500.0,1493.36,1519.62,1473.74
UFC on FOX: Johnson vs. Benavidez 2,King Green,Pat Healy,win,U-DEC,3,5:00,1554.08,1461.46,1568.87,1446.67
UFC on FOX: Johnson vs. Benavidez 2,Edson Barboza,Danny Castillo,win,M-DEC,3,5:00,1596.43,1575.96,1615.25,1557.14
UFC on FOX: Johnson vs. Benavidez 2,Ryan LaFlare,Court McGee,win,U-DEC,3,5:00,1540.21,1558.67,1561.27,1537.61
UFC on FOX: Johnson vs. Benavidez 2,Joe Lauzon,Mac Danzig,win,U-DEC,3,5:00,1559.8,1470.39,1574.76,1455.43
UFC on FOX: Johnson vs. Benavidez 2,Chad Mendes,Nik Lentz,win,U-DEC,3,5:00,1612.8,1602.58,1632.21,1583.17
UFC on FOX: Johnson vs. Benavidez 2,Urijah Faber,Michael McDonald,win,SUB,2,3:22,1579.68,1581.72,1604.83,1556.57
UFC on FOX: Johnson vs. Benavidez 2,Demetrious Johnson,Joseph Benavidez,win,KO/TKO,1,2:08,1602.17,1599.73,1626.99,1574.91
UFC 168: Weidman vs Silva 2,Robert Peralta,Estevan Payan,win,KO/TKO,3,0:12,1519.54,1479.8,1541.69,1457.65
UFC 168: Weidman vs Silva 2,William Macario,Bobby Voelker,win,U-DEC,3,5:00,1475.0,1457.78,1494.01,1438.77
UFC 168: Weidman vs Silva 2,John Howard,Siyar Bahadurzada,win,U-DEC,3,5:00,1530.6,1511.82,1549.52,1492.9
UFC 168: Weidman vs Silva 2,Dennis Siver,Manvel Gamburyan,nc,Overturned,3,5:00,1583.46,1488.73,1583.46,1488.73
UFC 168: Weidman vs Silva 2,Michael Johnson,Gleison Tibau,win,KO/TKO,2,1:32,1529.77,1612.6,1560.62,1581.75
UFC 168: Weidman vs Silva 2,Uriah Hall,Chris Leben,win,KO/TKO,1,5:00,1461.86,1517.41,1490.82,1488.45
UFC 168: Weidman vs Silva 2,Dustin Poirier,Diego Brandao,win,KO/TKO,1,4:54,1575.23,1567.24,1599.66,1542.81
UFC 168: Weidman vs Silva 2,Jim Miller,Fabricio Camoes,win,SUB,1,3:42,1646.68,1490.08,1661.12,1475.64
UFC 168: Weidman vs Silva 2,Travis Browne,Josh Barnett,win,KO/TKO,1,1:00,1606.6,1611.8,1631.97,1586.43
UFC 168: Weidman vs Silva 2,Ronda Rousey,Miesha Tate,win,SUB,3,0:58,1525.0,1475.0,1546.43,1453.57
UFC 168: Weidman vs Silva 2,Chris Weidman,Anderson Silva,win,KO/TKO,2,1:16,1656.17,1764.72,1688.74,1732.15
UFC Fight Night: Saffiedine vs Lim,Russell Doane,Leandro Issa,win,SUB,2,4:59,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Saffiedine vs Lim,Dustin Kimura,Jon Delos Reyes,win,SUB,1,2:13,1499.62,1500.0,1524.65,1474.97
UFC Fight Night: Saffiedine vs Lim,Mairbek Taisumov,Tae Hyun Bang,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Saffiedine vs Lim,Royston Wee,Dave Galera,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Saffiedine vs Lim,Katsunori Kikuno,Quinn Mulhern,win,U-DEC,3,5:00,1500.0,1479.54,1518.82,1460.72
UFC Fight Night: Saffiedine vs Lim,Max Holloway,Will Chope,win,KO/TKO,2,2:27,1501.57,1500.0,1526.46,1475.11
UFC Fight Night: Saffiedine vs Lim,Kyung Ho Kang,Shunichi Shimizu,win,SUB,3,3:53,1479.57,1500.0,1506.04,1473.53
UFC Fight Night: Saffiedine vs Lim,Kiichi Kunimoto,Luiz Dutra,win,DQ,1,2:57,1500.0,1500.0,1520.0,1480.0
UFC Fight Night: Saffiedine vs Lim,Tatsuya Kawajiri,Sean Soriano,win,SUB,2,0:50,1500.0,1500.0,1525.0,1475.0
UFC Fight Night: Saffiedine vs Lim,Tarec Saffiedine,Hyun Gyu Lim,win,U-DEC,5,5:00,1500.0,1550.98,1522.91,1528.07
UFC Fight Night: Rockhold vs Philippou,Beneil Dariush,Charlie Brenneman,win,SUB,1,1:45,1500.0,1487.01,1524.07,1462.94
UFC Fight Night: Rockhold vs Philippou,Vinc Pichel,Garett Whiteley,win,U-DEC,3,5:00,1475.0,1475.0,1495.0,1455.0
UFC Fight Night: Rockhold vs Philippou,Louis Smolka,Alptekin Ozkilic,win,U-DEC,3,5:00,1500.0,1521.06,1521.21,1499.85
UFC Fight Night: Rockhold vs Philippou,Trevor Smith,Brian Houston,win,S-DEC,3,5:00,1483.79,1476.69,1503.38,1457.1
UFC Fight Night: Rockhold vs Philippou,Elias Silverio,Isaac Vallie-Flagg,win,U-DEC,3,5:00,1518.93,1523.85,1539.21,1503.57
UFC Fight Night: Rockhold vs Philippou,Ramsey Nijem,Justin Edwards,win,U-DEC,3,5:00,1490.23,1482.4,1509.78,1462.85
UFC Fight Night: Rockhold vs Philippou,Cole Miller,Sam Sicilia,win,SUB,2,1:54,1546.75,1503.41,1568.65,1481.51
UFC Fight Night: Rockhold vs Philippou,John Moraga,Dustin Ortiz,win,S-DEC,3,5:00,1529.11,1523.29,1548.78,1503.62
UFC Fight Night: Rockhold vs Philippou,Yoel Romero,Derek Brunson,win,KO/TKO,3,3:23,1552.55,1546.82,1577.14,1522.23
UFC Fight Night: Rockhold vs Philippou,TJ Dillashaw,Mike Easton,win,U-DEC,3,5:00,1550.14,1519.76,1568.4,1501.5
UFC Fight Night: Rockhold vs Philippou,Brad Tavares,Lorenz Larkin,win,U-DEC,3,5:00,1590.18,1508.38,1605.56,1493.0
UFC Fight Night: Rockhold vs Philippou,Luke Rockhold,Constantinos Philippou,win,KO/TKO,1,2:31,1484.71,1574.51,1516.03,1543.19
UFC on FOX: Henderson vs Thomson,Nikita Krylov,Walt Harris,win,KO/TKO,1,0:25,1473.32,1480.0,1498.8,1454.52
UFC on FOX: Henderson vs Thomson,George Sullivan,Mike Rhodes,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC on FOX: Henderson vs Thomson,Daron Cruickshank,Mike Rio,win,KO/TKO,2,4:56,1515.19,1477.01,1537.45,1454.75
UFC on FOX: Henderson vs Thomson,Hugo Viana,Ramiro Hernandez,win,U-DEC,3,5:00,1519.12,1475.28,1536.61,1457.79
UFC on FOX: Henderson vs Thomson,Chico Camus,Yaotzin Meza,nc,Overturned,3,5:00,1512.95,1500.84,1512.95,1500.84
UFC on FOX: Henderson vs Thomson,Eddie Wineland,Yves Jabouin,win,KO/TKO,2,4:16,1495.31,1529.02,1522.73,1501.6
UFC on FOX: Henderson vs Thomson,Alex Caceres,Sergio Pettis,win,SUB,3,4:39,1523.62,1517.51,1548.18,1492.95
UFC on FOX: Henderson vs Thomson,Jeremy Stephens,Darren Elkins,win,U-DEC,3,5:00,1545.45,1586.77,1567.82,1564.4
UFC on FOX: Henderson vs Thomson,Donald Cerrone,Adriano Martins,win,KO/TKO,1,4:40,1607.82,1528.1,1627.18,1508.74
UFC on FOX: Henderson vs Thomson,Stipe Miocic,Gabriel Gonzaga,win,U-DEC,3,5:00,1569.03,1592.47,1590.38,1571.12
UFC on FOX: Henderson vs Thomson,Benson Henderson,Josh Thomson,win,S-DEC,5,5:00,1624.86,1554.54,1640.87,1538.53
UFC 169: Barao vs Faber 2,Neil Magny,Gasan Umalatov,win,U-DEC,3,5:00,1475.97,1500.0,1497.35,1478.62
UFC 169: Barao vs Faber 2,Rashid Magomedov,Anthony Rocco Martin,win,U-DEC,3,5:00,1500.0,1500.0,1520.0,1480.0
UFC 169: Barao vs Faber 2,Clint Hester,Andy Enz,win,U-DEC,3,5:00,1551.56,1500.0,1568.61,1482.95
UFC 169: Barao vs Faber 2,Al Iaquinta,Kevin Lee,win,U-DEC,3,5:00,1517.16,1500.0,1536.17,1480.99
UFC 169: Barao vs Faber 2,Nick Catone,Tom Watson,win,S-DEC,3,5:00,1472.54,1492.75,1493.7,1471.59
UFC 169: Barao vs Faber 2,Chris Cariaso,Danny Martinez,win,U-DEC,3,5:00,1526.76,1500.0,1545.22,1481.54
UFC 169: Barao vs Faber 2,Alan Patrick,John Makdessi,win,U-DEC,3,5:00,1525.0,1559.08,1546.96,1537.12
UFC 169: Barao vs Faber 2,Abel Trujillo,Jamie Varner,win,KO/TKO,2,2:32,1530.07,1519.46,1554.31,1495.22
